index,xo,yo,xd,yd,volume
8109,-73.626076,45.487183,-73.62328,45.435927,69
8110,-73.494911,45.673045,-73.601204,45.543552,88
8111,-73.62872,45.530749,-73.615621,45.545237,16
8112,-73.583037,45.626412,-73.672431,45.506448,64
8113,-73.593872,45.638981,-73.839809,45.451191,100
8114,-73.579932,45.580805,-73.589481,45.59372,59
8115,-73.930192,45.424445,-73.737709,45.446641,60
8116,-73.696542,45.465708,-73.83957,45.494773,54
8117,-73.627367,45.418592,-73.553614,45.666666,12
8118,-73.599345,45.473168,-73.668555,45.529888,71
8119,-73.556463,45.587169,-73.948686,45.404583,78
8120,-73.690505,45.525796,-73.576307,45.518147,53
8121,-73.59525,45.47475,-73.622822,45.619699,35
8122,-73.924148,45.419037,-73.606747,45.46785,98
8123,-73.638816,45.432948,-73.730711,45.440691,65
8124,-73.569697,45.557196,-73.655896,45.550847,55
8125,-73.560203,45.496113,-73.634288,45.454265,96
8126,-73.650712,45.502498,-73.711529,45.439005,35
8127,-73.615839,45.476705,-73.699631,45.441359,83
8128,-73.620616,45.433228,-73.915552,45.426468,82
8129,-73.92023,45.425374,-73.948123,45.405865,23
8130,-73.583122,45.579947,-73.681929,45.513244,43
8131,-73.78873,45.490632,-73.58509,45.596065,43
8132,-73.557046,45.594013,-73.587197,45.566395,90
8133,-73.8865,45.431241,-73.659193,45.547793,58
8134,-73.845683,45.459847,-73.592259,45.542719,30
8135,-73.591384,45.47394,-73.622728,45.434984,11
8136,-73.817328,45.458289,-73.863798,45.444597,80
8137,-73.710133,45.536236,-73.765877,45.453437,70
8138,-73.750096,45.446054,-73.87548,45.458887,13
8139,-73.690828,45.444283,-73.551412,45.451439,59
8140,-73.559016,45.511709,-73.634255,45.608293,81
8141,-73.559752,45.514568,-73.581587,45.488573,28
8142,-73.755148,45.476951,-73.670822,45.510534,99
8143,-73.666112,45.533801,-73.863802,45.45612,3
8144,-73.803868,45.504718,-73.659196,45.475202,50
8145,-73.63254,45.489591,-73.658795,45.462074,83
8146,-73.6241,45.436117,-73.659135,45.51427,51
8147,-73.597841,45.5271,-73.649025,45.499027,73
8148,-73.708882,45.472534,-73.643569,45.492703,90
8149,-73.906281,45.412827,-73.548567,45.665349,83
8150,-73.853351,45.479784,-73.57456,45.616482,76
8151,-73.62279,45.549286,-73.589346,45.521466,39
8152,-73.790389,45.472258,-73.670802,45.433542,67
8153,-73.818725,45.431922,-73.554917,45.493019,43
8154,-73.612798,45.526906,-73.83533,45.495459,2
8155,-73.546394,45.461388,-73.564224,45.554746,34
8156,-73.501673,45.654574,-73.84349,45.471392,14
8157,-73.612858,45.555943,-73.611718,45.583994,66
8158,-73.578662,45.645264,-73.695175,45.533347,4
8159,-73.632747,45.513984,-73.587354,45.450635,55
8160,-73.819638,45.499366,-73.615174,45.515753,68
8161,-73.626985,45.520274,-73.69206,45.434418,12
8162,-73.592621,45.596691,-73.637513,45.471279,14
8163,-73.551339,45.515473,-73.546533,45.467952,46
8164,-73.701252,45.436056,-73.957647,45.409152,12
8165,-73.562769,45.513444,-73.532356,45.587433,82
8166,-73.791077,45.462378,-73.584176,45.438278,10
8167,-73.850336,45.44358,-73.495659,45.667706,40
8168,-73.59322,45.520408,-73.818575,45.481273,5
8169,-73.855208,45.441217,-73.66609,45.561882,99
8170,-73.821433,45.442245,-73.701606,45.544887,75
8171,-73.699981,45.537464,-73.546698,45.616375,86
8172,-73.645774,45.529089,-73.535914,45.590822,24
8173,-73.633488,45.452061,-73.575611,45.539178,1
8174,-73.505282,45.669366,-73.669363,45.437921,83
8175,-73.565252,45.515909,-73.543436,45.609398,20
8176,-73.564641,45.545008,-73.728093,45.446037,14
8177,-73.664084,45.465356,-73.620451,45.554069,88
8178,-73.70073,45.505202,-73.877834,45.496166,0
8179,-73.57492,45.482056,-73.638531,45.503756,51
8180,-73.528242,45.607735,-73.560101,45.612183,86
8181,-73.544146,45.489443,-73.881388,45.464933,16
8182,-73.616225,45.52859,-73.651114,45.563602,71
8183,-73.887965,45.449284,-73.578672,45.552637,47
8184,-73.68732,45.437834,-73.525225,45.560726,91
8185,-73.639014,45.456079,-73.796636,45.497027,71
8186,-73.586499,45.475276,-73.734115,45.473469,73
8187,-73.601832,45.63606,-73.681349,45.525617,32
8188,-73.631727,45.451568,-73.540168,45.601844,45
8189,-73.593261,45.45117,-73.725449,45.460694,39
8190,-73.50671,45.665636,-73.528691,45.607254,100
8191,-73.566556,45.476906,-73.6333,45.485745,38
8192,-73.752808,45.453999,-73.577951,45.586681,13
8193,-73.689472,45.50633,-73.585976,45.495855,21
8194,-73.57116,45.554593,-73.659677,45.502965,70
8195,-73.833055,45.502978,-73.555653,45.506199,32
8196,-73.632794,45.548457,-73.581637,45.607765,55
8197,-73.846238,45.434069,-73.543241,45.574999,65
8198,-73.616639,45.457415,-73.563412,45.457669,63
8199,-73.643788,45.46076,-73.545925,45.562508,88
8200,-73.515698,45.605227,-73.645624,45.512024,37
8201,-73.52576,45.590921,-73.689103,45.503179,12
8202,-73.572887,45.44635,-73.700239,45.491973,80
8203,-73.589432,45.572345,-73.767566,45.506307,84
8204,-73.623153,45.486932,-73.602893,45.571229,8
8205,-73.653493,45.532379,-73.811029,45.491884,69
8206,-73.572092,45.506993,-73.551563,45.596341,53
8207,-73.598948,45.52584,-73.495166,45.636161,95
8208,-73.647039,45.421755,-73.957975,45.414966,63
8209,-73.877009,45.500286,-73.606266,45.588114,17
8210,-73.58062,45.522827,-73.819823,45.444264,46
8211,-73.55791,45.500434,-73.652954,45.52406,26
8212,-73.618653,45.420066,-73.644918,45.596083,49
8213,-73.904704,45.425731,-73.641211,45.453556,50
8214,-73.794783,45.465933,-73.649181,45.583127,48
8215,-73.634336,45.568291,-73.579153,45.500441,37
8216,-73.673944,45.446981,-73.868993,45.471642,14
8217,-73.887128,45.461847,-73.65618,45.426563,3
8218,-73.674913,45.531197,-73.617476,45.490117,74
8219,-73.561573,45.476969,-73.830586,45.480517,91
8220,-73.801312,45.464765,-73.852047,45.454759,8
8221,-73.846637,45.464847,-73.629217,45.603643,30
8222,-73.510671,45.637939,-73.528882,45.60261,69
8223,-73.550469,45.601992,-73.593594,45.525147,54
8224,-73.632387,45.478686,-73.87845,45.44118,38
8225,-73.528001,45.57139,-73.691155,45.535152,86
8226,-73.666822,45.45701,-73.676146,45.495231,70
8227,-73.651273,45.514461,-73.598723,45.634347,78
8228,-73.594347,45.593217,-73.499832,45.66771,89
8229,-73.539224,45.571787,-73.712927,45.527606,84
8230,-73.728051,45.52718,-73.618232,45.469319,33
8231,-73.516117,45.632277,-73.613104,45.577662,99
8232,-73.956391,45.405033,-73.501247,45.651264,9
8233,-73.960124,45.418718,-73.569873,45.568342,39
8234,-73.616894,45.555565,-73.564177,45.509459,60
8235,-73.636789,45.603677,-73.495047,45.630833,21
8236,-73.786118,45.449315,-73.880056,45.436054,48
8237,-73.61537,45.533341,-73.642368,45.506121,17
8238,-73.955927,45.405396,-73.52275,45.567449,23
8239,-73.599247,45.642345,-73.559074,45.501678,15
8240,-73.601204,45.543552,-73.668353,45.530532,42
8241,-73.526804,45.602002,-73.647634,45.50433,61
8242,-73.614015,45.422172,-73.650612,45.531526,32
8243,-73.597373,45.447359,-73.635433,45.605583,91
8244,-73.623839,45.478694,-73.694708,45.542163,41
8245,-73.956792,45.408496,-73.602038,45.553635,20
8246,-73.91818,45.428988,-73.52964,45.609457,38
8247,-73.620398,45.535591,-73.903781,45.432088,50
8248,-73.632092,45.598968,-73.598852,45.597852,77
8249,-73.610893,45.517555,-73.581679,45.625327,35
8250,-73.656725,45.503486,-73.593991,45.515833,41
8251,-73.588545,45.525596,-73.662557,45.426834,22
8252,-73.493746,45.695936,-73.576308,45.538668,83
8253,-73.841864,45.498804,-73.679777,45.51337,43
8254,-73.551462,45.600759,-73.577527,45.529807,76
8255,-73.561231,45.57392,-73.869687,45.422989,24
8256,-73.614626,45.534695,-73.601578,45.560182,16
8257,-73.558836,45.556036,-73.63413,45.579168,44
8258,-73.876503,45.422187,-73.579932,45.580805,56
8259,-73.635039,45.498844,-73.641088,45.503765,88
8260,-73.539032,45.589907,-73.800069,45.495705,68
8261,-73.652602,45.470058,-73.579309,45.495683,25
8262,-73.589751,45.574912,-73.879765,45.464493,16
8263,-73.579395,45.516971,-73.695985,45.521486,41
8264,-73.559663,45.606,-73.576584,45.571684,16
8265,-73.610661,45.58704,-73.635365,45.577834,32
8266,-73.592329,45.46389,-73.506901,45.664254,25
8267,-73.566387,45.595771,-73.614548,45.588673,50
8268,-73.644085,45.452749,-73.665323,45.430792,30
8269,-73.712782,45.537024,-73.562835,45.464468,100
8270,-73.626236,45.454515,-73.627653,45.440403,22
8271,-73.623399,45.496836,-73.887965,45.449284,65
8272,-73.800199,45.512356,-73.649141,45.466082,3
8273,-73.550077,45.510976,-73.700861,45.479014,9
8274,-73.600668,45.497152,-73.827498,45.507508,16
8275,-73.643136,45.51617,-73.942851,45.403125,92
8276,-73.593771,45.641849,-73.677925,45.53868,37
8277,-73.731641,45.490529,-73.650665,45.526624,100
8278,-73.644103,45.554266,-73.546872,45.523083,7
8279,-73.632894,45.605066,-73.493134,45.682708,30
8280,-73.663777,45.54101,-73.862442,45.485092,82
8281,-73.565204,45.482003,-73.725672,45.528685,89
8282,-73.652911,45.552502,-73.868695,45.503074,2
8283,-73.692501,45.444884,-73.564282,45.658688,42
8284,-73.803704,45.445687,-73.560309,45.527895,60
8285,-73.78868,45.507754,-73.665311,45.431148,41
8286,-73.561117,45.606824,-73.812641,45.495953,3
8287,-73.824619,45.454391,-73.64254,45.563628,95
8288,-73.595644,45.644612,-73.547322,45.584176,94
8289,-73.538822,45.576469,-73.655388,45.505682,92
8290,-73.554189,45.503063,-73.560199,45.59509,34
8291,-73.84043,45.494532,-73.489472,45.688995,12
8292,-73.563921,45.649448,-73.657178,45.533323,33
8293,-73.83268,45.439199,-73.555216,45.547959,40
8294,-73.669962,45.503398,-73.617541,45.603892,71
8295,-73.72024,45.513747,-73.552305,45.667798,73
8296,-73.922072,45.459426,-73.576158,45.527702,52
8297,-73.698319,45.444962,-73.756366,45.448608,72
8298,-73.573343,45.47753,-73.596893,45.539728,17
8299,-73.598671,45.63872,-73.656611,45.424543,89
8300,-73.671031,45.550341,-73.578886,45.515953,77
8301,-73.782993,45.484858,-73.856641,45.456174,78
8302,-73.686599,45.502749,-73.571095,45.501865,74
8303,-73.575686,45.528209,-73.568678,45.492754,70
8304,-73.858138,45.509933,-73.506364,45.658721,60
8305,-73.684805,45.538222,-73.560428,45.545706,58
8306,-73.553814,45.598022,-73.853818,45.478808,84
8307,-73.587001,45.47641,-73.76054,45.444371,1
8308,-73.674308,45.509987,-73.83517,45.473373,23
8309,-73.641993,45.496311,-73.535449,45.550708,14
8310,-73.757188,45.503689,-73.60539,45.528786,42
8311,-73.631349,45.486286,-73.645941,45.477803,55
8312,-73.785426,45.497688,-73.540238,45.580006,0
8313,-73.550943,45.547613,-73.587071,45.515822,21
8314,-73.599212,45.49541,-73.926761,45.434036,66
8315,-73.645396,45.440252,-73.644784,45.44571,24
8316,-73.854112,45.483239,-73.634222,45.486188,61
8317,-73.599587,45.576273,-73.836279,45.482831,1
8318,-73.794666,45.485083,-73.556561,45.494469,0
8319,-73.502881,45.646786,-73.819425,45.452269,57
8320,-73.886012,45.466991,-73.709888,45.442175,6
8321,-73.579369,45.461546,-73.579543,45.557238,42
8322,-73.572748,45.605012,-73.655342,45.524692,100
8323,-73.612182,45.469224,-73.556955,45.613907,73
8324,-73.568198,45.586735,-73.640213,45.562623,73
8325,-73.740006,45.44073,-73.620771,45.478792,10
8326,-73.565722,45.65589,-73.670567,45.560864,93
8327,-73.666948,45.517051,-73.587446,45.464838,89
8328,-73.837261,45.481331,-73.595351,45.532467,58
8329,-73.519755,45.659755,-73.727662,45.490118,83
8330,-73.670258,45.43775,-73.588092,45.488132,14
8331,-73.690212,45.43571,-73.605992,45.43537,31
8332,-73.591368,45.628871,-73.527317,45.605236,37
8333,-73.654098,45.4244,-73.637967,45.593442,96
8334,-73.671983,45.523736,-73.684746,45.511175,87
8335,-73.568315,45.508172,-73.567886,45.570631,51
8336,-73.830785,45.495684,-73.829481,45.495891,30
8337,-73.872237,45.474322,-73.571798,45.623202,71
8338,-73.572776,45.551572,-73.575983,45.652045,92
8339,-73.945971,45.408155,-73.651324,45.440823,57
8340,-73.563238,45.649907,-73.801495,45.443717,5
8341,-73.622273,45.454412,-73.63801,45.455814,64
8342,-73.502917,45.668979,-73.694243,45.511874,70
8343,-73.638105,45.428074,-73.652806,45.46139,81
8344,-73.54615,45.467508,-73.605358,45.633897,80
8345,-73.557804,45.614278,-73.582887,45.580207,46
8346,-73.88572,45.427849,-73.519852,45.578953,4
8347,-73.589533,45.486895,-73.71267,45.447698,89
8348,-73.87242,45.426794,-73.585477,45.468227,38
8349,-73.541817,45.607954,-73.539973,45.488275,37
8350,-73.622753,45.423148,-73.596722,45.548527,89
8351,-73.829481,45.495891,-73.606318,45.472668,66
8352,-73.850115,45.467103,-73.511999,45.594949,52
8353,-73.556313,45.493042,-73.898861,45.438149,21
8354,-73.573889,45.47761,-73.633848,45.478349,23
8355,-73.58289,45.531537,-73.842793,45.44287,86
8356,-73.572229,45.476624,-73.715971,45.487724,5
8357,-73.620373,45.553782,-73.693522,45.498369,62
8358,-73.649658,45.51101,-73.726794,45.439347,16
8359,-73.589076,45.531064,-73.655349,45.477747,15
8360,-73.612874,45.54287,-73.722056,45.521662,0
8361,-73.63271,45.491129,-73.631243,45.538959,14
8362,-73.497993,45.673193,-73.825641,45.504638,89
8363,-73.494163,45.636683,-73.811638,45.498322,85
8364,-73.750215,45.446069,-73.65395,45.44826,34
8365,-73.589469,45.452159,-73.854832,45.44286,50
8366,-73.568514,45.569985,-73.589472,45.556925,89
8367,-73.625136,45.48677,-73.581413,45.645925,82
8368,-73.642544,45.474373,-73.767134,45.452743,73
8369,-73.519134,45.572593,-73.645604,45.498113,14
8370,-73.591409,45.522409,-73.545881,45.465186,19
8371,-73.602509,45.485995,-73.555608,45.616705,83
8372,-73.630009,45.433988,-73.681103,45.435078,75
8373,-73.68297,45.499846,-73.615177,45.438595,3
8374,-73.57516,45.543475,-73.581972,45.640251,33
8375,-73.655476,45.551581,-73.846576,45.495581,98
8376,-73.588033,45.649943,-73.818627,45.457062,82
8377,-73.642705,45.539412,-73.926761,45.434036,45
8378,-73.563155,45.501946,-73.806589,45.506014,32
8379,-73.585397,45.545131,-73.605698,45.564094,49
8380,-73.556373,45.583819,-73.705458,45.510915,49
8381,-73.633195,45.547732,-73.556576,45.51439,77
8382,-73.601536,45.48573,-73.609143,45.423493,56
8383,-73.667022,45.53503,-73.900786,45.413098,77
8384,-73.624143,45.451177,-73.574033,45.555517,33
8385,-73.64196,45.584407,-73.490255,45.639988,6
8386,-73.555109,45.515914,-73.628675,45.557463,23
8387,-73.892565,45.425887,-73.761826,45.44109,13
8388,-73.76473,45.451913,-73.585472,45.480064,95
8389,-73.493396,45.673135,-73.635274,45.481838,59
8390,-73.568498,45.6508,-73.625465,45.466021,90
8391,-73.685254,45.489644,-73.623839,45.478694,58
8392,-73.669824,45.552005,-73.668324,45.560365,88
8393,-73.562882,45.467764,-73.724859,45.44076,19
8394,-73.728258,45.463457,-73.502632,45.652761,14
8395,-73.588382,45.480698,-73.622721,45.553834,42
8396,-73.86525,45.479162,-73.598595,45.45943,30
8397,-73.64139,45.542428,-73.603783,45.530498,84
8398,-73.82864,45.452908,-73.625513,45.429867,37
8399,-73.950912,45.406334,-73.691603,45.514212,52
8400,-73.858262,45.432317,-73.60868,45.469501,68
8401,-73.508404,45.587596,-73.662625,45.467339,66
8402,-73.604817,45.493524,-73.793476,45.489585,85
8403,-73.565823,45.480617,-73.878565,45.504482,66
8404,-73.594287,45.627803,-73.499838,45.642932,56
8405,-73.50371,45.626145,-73.619142,45.618344,29
8406,-73.615737,45.490673,-73.580112,45.508207,19
8407,-73.644483,45.482121,-73.862966,45.505543,70
8408,-73.785538,45.464615,-73.617126,45.60412,4
8409,-73.726447,45.517661,-73.618967,45.563306,19
8410,-73.531593,45.608084,-73.66275,45.475702,2
8411,-73.811128,45.511019,-73.677925,45.53868,56
8412,-73.824804,45.437065,-73.544897,45.459934,35
8413,-73.620331,45.420062,-73.832686,45.500614,13
8414,-73.617965,45.500042,-73.685556,45.510676,76
8415,-73.610678,45.514134,-73.571625,45.49941,35
8416,-73.832567,45.43574,-73.538815,45.572398,78
8417,-73.678598,45.549778,-73.631186,45.615817,51
8418,-73.63778,45.429624,-73.93921,45.404249,86
8419,-73.642235,45.601801,-73.742193,45.493594,78
8420,-73.606129,45.598761,-73.676928,45.444953,91
8421,-73.557378,45.48711,-73.657215,45.42966,40
8422,-73.903247,45.504415,-73.54168,45.538452,67
8423,-73.593256,45.465728,-73.61357,45.521979,67
8424,-73.58448,45.582044,-73.589548,45.60713,56
8425,-73.555006,45.602096,-73.633167,45.450997,30
8426,-73.64009,45.58837,-73.67352,45.4336,86
8427,-73.616382,45.535486,-73.818575,45.481273,81
8428,-73.639124,45.54538,-73.619032,45.553215,58
8429,-73.577606,45.569265,-73.740086,45.441307,50
8430,-73.858697,45.465107,-73.603456,45.622729,71
8431,-73.681067,45.51594,-73.843277,45.504991,2
8432,-73.578411,45.576348,-73.783383,45.49608,48
8433,-73.604337,45.575986,-73.553343,45.510492,97
8434,-73.664401,45.438516,-73.60528,45.572759,78
8435,-73.644078,45.517597,-73.591199,45.481294,8
8436,-73.508284,45.587622,-73.700169,45.540426,55
8437,-73.809106,45.489903,-73.552625,45.450614,71
8438,-73.579494,45.503348,-73.626615,45.531047,90
8439,-73.817296,45.501789,-73.761794,45.442977,88
8440,-73.58385,45.474186,-73.497719,45.64261,45
8441,-73.603763,45.47804,-73.645003,45.445563,44
8442,-73.693926,45.433222,-73.616904,45.472211,90
8443,-73.844535,45.513795,-73.599141,45.496371,31
8444,-73.571757,45.492283,-73.491974,45.671318,12
8445,-73.550298,45.460534,-73.558275,45.512731,42
8446,-73.585814,45.628454,-73.647075,45.442268,38
8447,-73.5747,45.500885,-73.798355,45.489244,46
8448,-73.599887,45.582812,-73.737022,45.471288,53
8449,-73.655335,45.462354,-73.552885,45.584191,39
8450,-73.559639,45.447118,-73.670693,45.458164,48
8451,-73.62087,45.478635,-73.660041,45.511728,57
8452,-73.636249,45.601826,-73.562815,45.496897,78
8453,-73.801862,45.461614,-73.670204,45.52531,47
8454,-73.610794,45.480888,-73.607529,45.561188,1
8455,-73.841003,45.467983,-73.700757,45.475764,26
8456,-73.626924,45.545045,-73.812087,45.482587,72
8457,-73.847595,45.473407,-73.619508,45.584347,93
8458,-73.679899,45.508165,-73.556855,45.576775,80
8459,-73.583014,45.531596,-73.626341,45.494953,90
8460,-73.579397,45.461866,-73.639263,45.537664,46
8461,-73.691942,45.514441,-73.590354,45.576407,50
8462,-73.556083,45.575868,-73.888016,45.448833,98
8463,-73.634304,45.435892,-73.646094,45.535428,68
8464,-73.617694,45.619937,-73.527686,45.608773,58
8465,-73.606235,45.422819,-73.664087,45.479301,11
8466,-73.949159,45.402993,-73.655943,45.519088,24
8467,-73.688539,45.532637,-73.577273,45.480628,9
8468,-73.594354,45.454051,-73.604345,45.596044,84
8469,-73.904734,45.458197,-73.662181,45.543595,60
8470,-73.570733,45.582123,-73.631699,45.525663,34
8471,-73.650683,45.583327,-73.659488,45.429642,43
8472,-73.643109,45.579812,-73.562941,45.585551,32
8473,-73.70061,45.502279,-73.730864,45.440673,53
8474,-73.614342,45.418129,-73.597506,45.456526,62
8475,-73.68829,45.497945,-73.910822,45.502598,28
8476,-73.63388,45.430164,-73.839332,45.510067,89
8477,-73.813525,45.455779,-73.657775,45.549235,69
8478,-73.781939,45.456605,-73.600816,45.432712,15
8479,-73.805015,45.505891,-73.739446,45.519045,71
8480,-73.695897,45.528214,-73.83844,45.476615,12
8481,-73.848881,45.465865,-73.588211,45.593916,1
8482,-73.594472,45.470081,-73.697835,45.439277,43
8483,-73.620373,45.553782,-73.540446,45.579713,100
8484,-73.733824,45.501016,-73.694309,45.521129,57
8485,-73.541344,45.487668,-73.573524,45.550309,17
8486,-73.925962,45.407539,-73.904119,45.433669,6
8487,-73.598589,45.637549,-73.808025,45.438225,57
8488,-73.834855,45.512991,-73.593982,45.616932,25
8489,-73.62871,45.474048,-73.700149,45.528096,89
8490,-73.500302,45.682449,-73.564587,45.491854,86
8491,-73.668064,45.53841,-73.564141,45.487136,66
8492,-73.583223,45.496219,-73.603335,45.530979,93
8493,-73.565204,45.476168,-73.549296,45.550667,24
8494,-73.606501,45.528154,-73.628621,45.50026,33
8495,-73.714802,45.535504,-73.768974,45.441633,41
8496,-73.65822,45.453834,-73.582215,45.452842,37
8497,-73.649999,45.428196,-73.634067,45.546682,7
8498,-73.859146,45.465497,-73.878691,45.486589,9
8499,-73.635712,45.513622,-73.647323,45.462121,70
8500,-73.59439,45.436327,-73.631759,45.467697,79
8501,-73.567784,45.477588,-73.600948,45.554866,88
8502,-73.655361,45.469718,-73.523613,45.493501,99
8503,-73.873334,45.478378,-73.663879,45.53529,63
8504,-73.589813,45.456997,-73.605006,45.568903,17
8505,-73.554987,45.512515,-73.655333,45.564619,16
8506,-73.692971,45.443845,-73.63398,45.610217,12
8507,-73.613409,45.611419,-73.541124,45.589096,85
8508,-73.57492,45.482056,-73.518904,45.598748,83
8509,-73.700398,45.483686,-73.881686,45.498678,18
8510,-73.826893,45.453761,-73.841474,45.486711,53
8511,-73.760548,45.489647,-73.583202,45.633999,24
8512,-73.837339,45.497436,-73.58868,45.584736,87
8513,-73.573401,45.502221,-73.557041,45.551195,81
8514,-73.659141,45.457477,-73.95473,45.407828,82
8515,-73.629136,45.435858,-73.780233,45.505015,37
8516,-73.695575,45.522219,-73.641744,45.580758,54
8517,-73.484516,45.698378,-73.816886,45.454049,5
8518,-73.64156,45.564817,-73.491838,45.656486,69
8519,-73.583047,45.454594,-73.543367,45.458323,97
8520,-73.696876,45.493228,-73.625274,45.452112,30
8521,-73.569668,45.499327,-73.564461,45.606788,25
8522,-73.815388,45.45383,-73.602398,45.562213,50
8523,-73.676864,45.510502,-73.830586,45.480517,42
8524,-73.799183,45.447351,-73.593826,45.576018,29
8525,-73.627049,45.591027,-73.772453,45.503634,58
8526,-73.551719,45.60026,-73.547661,45.575312,88
8527,-73.624709,45.606064,-73.671439,45.462219,65
8528,-73.89395,45.418727,-73.608879,45.589055,100
8529,-73.613591,45.485552,-73.514859,45.605856,33
8530,-73.748926,45.441762,-73.593261,45.45117,97
8531,-73.602759,45.470538,-73.620382,45.529798,82
8532,-73.725672,45.528685,-73.573024,45.526979,59
8533,-73.649033,45.448328,-73.885644,45.451777,15
8534,-73.684992,45.500595,-73.666,45.511543,19
8535,-73.828725,45.451936,-73.669147,45.553735,27
8536,-73.637504,45.567957,-73.785226,45.455898,60
8537,-73.580141,45.638508,-73.632193,45.461791,86
8538,-73.580837,45.57243,-73.714257,45.507002,82
8539,-73.628516,45.484324,-73.837676,45.48909,75
8540,-73.729276,45.507098,-73.640422,45.577742,64
8541,-73.590524,45.544644,-73.831471,45.509473,24
8542,-73.601455,45.471011,-73.879431,45.441133,82
8543,-73.629089,45.415751,-73.594496,45.600211,75
8544,-73.803253,45.459778,-73.636462,45.574523,3
8545,-73.729274,45.525643,-73.680992,45.499234,79
8546,-73.626124,45.478952,-73.561394,45.494719,43
8547,-73.503659,45.640961,-73.926343,45.417884,90
8548,-73.862544,45.482747,-73.579955,45.642302,41
8549,-73.501832,45.68501,-73.590879,45.478945,86
8550,-73.857398,45.435235,-73.630661,45.471891,62
8551,-73.802213,45.514511,-73.882707,45.444268,5
8552,-73.547381,45.470483,-73.875745,45.467175,89
8553,-73.616972,45.510626,-73.630092,45.415366,34
8554,-73.549908,45.525995,-73.563656,45.528827,82
8555,-73.568339,45.449944,-73.604634,45.622499,77
8556,-73.533819,45.610439,-73.545397,45.45691,72
8557,-73.56216,45.492996,-73.818327,45.442999,53
8558,-73.601292,45.571276,-73.544385,45.538429,34
8559,-73.642901,45.504533,-73.659881,45.567722,17
8560,-73.61355,45.546105,-73.613132,45.509599,26
8561,-73.651284,45.526201,-73.795035,45.490808,77
8562,-73.673301,45.555886,-73.641487,45.501718,3
8563,-73.678453,45.511501,-73.649543,45.500705,25
8564,-73.815269,45.442884,-73.600747,45.589391,49
8565,-73.536122,45.671554,-73.573927,45.57478,60
8566,-73.557412,45.614729,-73.56393,45.47546,95
8567,-73.645832,45.517414,-73.88597,45.481511,25
8568,-73.579746,45.457149,-73.567149,45.556388,20
8569,-73.822559,45.436275,-73.89386,45.454861,27
8570,-73.687403,45.521872,-73.720574,45.448172,36
8571,-73.489612,45.688992,-73.560173,45.589159,65
8572,-73.809533,45.445608,-73.513807,45.653174,82
8573,-73.880427,45.465604,-73.864152,45.497151,37
8574,-73.571238,45.492712,-73.852062,45.483926,29
8575,-73.921459,45.410022,-73.60391,45.437056,87
8576,-73.905493,45.456503,-73.579804,45.531986,33
8577,-73.631715,45.449717,-73.811829,45.495096,20
8578,-73.56409,45.595929,-73.596332,45.445742,100
8579,-73.631573,45.455442,-73.65524,45.569807,90
8580,-73.790594,45.499573,-73.862442,45.485092,60
8581,-73.531276,45.581218,-73.705138,45.441952,95
8582,-73.838593,45.47512,-73.646484,45.526014,62
8583,-73.57999,45.567795,-73.572418,45.473742,88
8584,-73.650478,45.566984,-73.500821,45.631796,87
8585,-73.739446,45.519045,-73.581776,45.463801,95
8586,-73.622346,45.542043,-73.887954,45.466312,38
8587,-73.675903,45.440053,-73.627399,45.571714,2
8588,-73.613901,45.550114,-73.934497,45.450743,14
8589,-73.594783,45.593842,-73.714382,45.478177,41
8590,-73.651828,45.476852,-73.650652,45.454179,0
8591,-73.700556,45.436821,-73.618473,45.553835,91
8592,-73.618649,45.49484,-73.761948,45.485146,76
8593,-73.589481,45.59372,-73.60069,45.49463,95
8594,-73.816318,45.482452,-73.655363,45.484554,72
8595,-73.542078,45.562232,-73.516117,45.632277,79
8596,-73.615543,45.537116,-73.54784,45.52321,16
8597,-73.818181,45.461079,-73.544603,45.465517,4
8598,-73.604908,45.560012,-73.569379,45.553296,97
8599,-73.874517,45.462253,-73.714562,45.5359,5
8600,-73.602386,45.542267,-73.610964,45.546402,51
8601,-73.637599,45.525777,-73.554532,45.464957,75
8602,-73.685964,45.52101,-73.69235,45.437324,84
8603,-73.653928,45.551128,-73.647519,45.502052,90
8604,-73.961325,45.421839,-73.634764,45.520336,74
8605,-73.715021,45.441146,-73.605859,45.628138,36
8606,-73.569662,45.490053,-73.641865,45.532963,63
8607,-73.627399,45.571714,-73.902611,45.460011,95
8608,-73.549258,45.454094,-73.953537,45.404257,34
8609,-73.72461,45.519582,-73.555611,45.493037,28
8610,-73.669752,45.500792,-73.553334,45.506212,14
8611,-73.758091,45.504583,-73.601536,45.48573,38
8612,-73.566778,45.511263,-73.556805,45.502449,13
8613,-73.77368,45.446955,-73.880919,45.454294,73
8614,-73.655875,45.550905,-73.859693,45.462308,62
8615,-73.880741,45.45081,-73.559872,45.60458,69
8616,-73.572149,45.601327,-73.594223,45.49179,74
8617,-73.638294,45.431377,-73.492494,45.677379,0
8618,-73.596405,45.538468,-73.614877,45.585952,59
8619,-73.64166,45.568368,-73.583001,45.631658,47
8620,-73.559234,45.6135,-73.629613,45.550768,68
8621,-73.772964,45.449985,-73.59932,45.477113,66
8622,-73.54095,45.605306,-73.551809,45.477941,73
8623,-73.562496,45.496315,-73.611711,45.438054,60
8624,-73.619033,45.612286,-73.586446,45.54174,47
8625,-73.600516,45.558963,-73.655815,45.536691,3
